" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"551341","551341 --  -- Of polyester staple fibres, plain weave","551341","Printed plain weave fabrics, <85% polyester fib"
"551342","551342 -- (-2006) --3-thread or 4-thread twill, including cross twill, of polyester staple fibres","551342","Printed 3 or 4-thread twill, <85% polyester fib"
"551343","551343 -- (-2006) -- Other woven fabrics of polyester staple fibres","551343","Printed woven fabrics, nes, <85% polyester fibr"
"551349","551349 --  -- Other woven fabrics","551349","Printed woven fabrics, <85% synthetic fibres +"
"551411","551411 --  -- Of polyester staple fibres, plain weave","551411","Plain weave fabrics, <85% polyester staple fibr"
"551412","551412 --  -- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres","551412","3 or 4-thread twill, <85% polyester staple fibr"
"551413","551413 -- (-2006) -- Other woven fabrics of polyester staple fibres","551413","Woven fabrics, nes, <85% polyester staple fibre"
"551419","551419 --  -- Other woven fabrics","551419","Woven fabrics, <85% synthetic staple fibres + c"
"551421","551421 --  -- Of polyester staple fibres, plain weave","551421","Dyed plain weave fabrics, <85% polyester fibres"
"551422","551422 --  -- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres","551422","Dyed 3 or 4-thread twill, <85% polyester fibres"
"551423","551423 --  -- Other woven fabrics of polyester staple fibres","551423","Dyed woven fabrics, nes, <85% polyester fibres"
"551429","551429 --  -- Other woven fabrics","551429","Dyed woven fabrics, <85% synthetic fibres + cot"
"551430","551430 -- (2007-) - Of yarns of different colours","551439","Coloured woven fabrics, <85% synthetic fibres +"
"551431","551431 -- (-2006) -- Of polyester staple fibres, plain weave","551431","Coloured plain weave fabrics, <85% polyester fi"
"551432","551432 -- (-2006) --3-thread or 4-thread twill, including cross twill, of polyester staple fibres","551432","Coloured 3 or 4-thread twill, <85% polyester fi"
"551433","551433 -- (-2006) -- Other woven fabrics of polyester staple fibres","551433","Coloured woven fabrics, nes, <85% polyester fib"
"551439","551439 -- (-2006) -- Other woven fabrics","551439","Coloured woven fabrics, <85% synthetic fibres +"
"551441","551441 --  -- Of polyester staple fibres, plain weave","551441","Printed plain weave fabrics, <85% polyester fib"
"551442","551442 --  -- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres","551442","Printed 3 or 4-thread twill, <85% polyester fib"
"551443","551443 --  -- Other woven fabrics of polyester staple fibres","551443","Printed woven fabrics, nes, <85% polyester fibr"
"551449","551449 --  -- Other woven fabrics","551449","Printed woven fabrics, <85% synthetic fibres +"
"551511","551511 --  -- Mixed mainly or solely with viscose rayon staple fibres","551511","Woven fabrics, <85% polyester staple fibres, wi"
"551512","551512 --  -- Mixed mainly or solely with man-made filaments","551512","Woven fabrics of polyester staple fibres, mixed"
"551513","551513 --  -- Mixed mainly or solely with wool or fine animal hair","551513","Woven fabrics of polyester staple fibres, mixed"
"551519","551519 --  -- Other","551519","Woven fabrics of polyester staple fibres, nes"
"551521","551521 --  -- Mixed mainly or solely with man-made filaments","551521","Woven fabrics of acrylic or modacrylic fibres,"
"551522","551522 --  -- Mixed mainly or solely with wool or fine animal hair","551522","Woven fabrics of acrylic or modacrylic fibres,"
"551529","551529 --  -- Other","551529","Woven fabrics of acrylic or modacrylic staple f"
"551591","551591 --  -- Mixed mainly or solely with man-made filaments","551591","Woven fabrics of synthetic staple fibres, nes,"
"551592","551592 -- (-2006) -- Mixed mainly or solely with wool or fine animal hair","551592","Woven fabrics of synthetic staple fibres, nes,"
"551599","551599 --  -- Other","551599","Woven fabrics of synthetic staple fibres, nes"
"551611","551611 --  -- Unbleached or bleached","551611","Unbleached or bleached woven fabrics, >=85% art"
"551612","551612 --  -- Dyed","551612","Dyed woven fabrics, >=85% artificial staple fib"
"551613","551613 --  -- Of yarns of different colours","551613","Coloured woven fabrics, >=85% artificial staple"
"551614","551614 --  -- Printed","551614","Printed woven fabrics, >=85% artificial staple"
"551621","551621 --  -- Unbleached or bleached","551621","Woven fabrics, <85% artificial fibres, with man"
"551622","551622 --  -- Dyed","551622","Dyed woven fabrics, <85% artificial fibres, wit"
"551623","551623 --  -- Of yarns of different colours","551623","Coloured woven fabrics, <85% artificial fibres,"
"551624","551624 --  -- Printed","551624","Printed woven fabrics, <85% artificial fibres,"
"551631","551631 --  -- Unbleached or bleached","551631","Woven fabrics, <85% artificial fibres, with woo"
"551632","551632 --  -- Dyed","551632","Dyed woven fabrics, <85% artificial fibres, wit"
"551633","551633 --  -- Of yarns of different colours","551633","Coloured woven fabrics, <85% artificial staple"
"551634","551634 --  -- Printed","551634","Printed woven fabrics, <85% artificial staple f"
"551641","551641 --  -- Unbleached or bleached","551641","Woven fabrics, <85% artificial staple fibres, m"
"551642","551642 --  -- Dyed","551642","Dyed woven fabrics, <85% artificial staple fibr"
"551643","551643 --  -- Of yarns of different colours","551643","Coloured woven fabrics, <85% artificial staple"
"551644","551644 --  -- Printed","551644","Printed woven fabrics, <85% artificial staple f"
"551691","551691 --  -- Unbleached or bleached","551691","Woven fabrics, artificial staple fibres, nes"
"551692","551692 --  -- Dyed","551692","Dyed woven fabrics, artificial staple fibres, n"
"551693","551693 --  -- Of yarns of different colours","551693","Coloured woven fabrics, artificial staple fibre"
"551694","551694 --  -- Printed","551694","Printed woven fabrics, artificial staple fibres"
"560110","560110 -- (-2011) - Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles, of wadding","560110","Sanitary towels and tampons, napkins, etc, of t"
"560121","560121 --  -- Of cotton","560121","Cotton wadding and articles thereof"
"560122","560122 --  -- Of man-made fibres","560122","Wadding of man-made fibres and articles thereof"
"560129","560129 --  -- Other","560129","Wadding and articles of wadding, nes"
"560130","560130 --  - Textile flock and dust and mill neps","560130","Textile flock and dust and mill neps"
"560210","560210 --  - Needleloom felt and stitch-bonded fibre fabrics","560210","Needleloom felt and stitch-bonded fibre fabrics"
"560221","560221 --  -- Of wool or fine animal hair","560221","Felt of wool or fine animal hair (excl. impregn"
"560229","560229 --  -- Of other textile materials","560229","Felt of textile materials (excl. impregnated, c"
"560290","560290 --  - Other","560290","Felt, nes"
"560300","560300 -- (-1995) Nonwovens, whether or not impregnated, coated, covered or laminated","560300","Nonwovens"
"560311","560311 -- (1996-) -- Weighing not more than 25 g/m²","560300","Nonwovens"
"560312","560312 -- (1996-) -- Weighing more than 25 g/m² but not more than 70 g/m²","560300","Nonwovens"
"560313","560313 -- (1996-) -- Weighing more than 70 g/m² but not more than 150 g/m²","560300","Nonwovens"
"560314","560314 -- (1996-) -- Weighing more than 150 g/m²","560300","Nonwovens"
"560391","560391 -- (1996-) -- Weighing not more than 25 g/m²","560300","Nonwovens"
"560392","560392 -- (1996-) -- Weighing more than 25 g/m² but not more than 70 g/m²","560300","Nonwovens"
"560393","560393 -- (1996-) -- Weighing more than 70 g/m² but not more than 150 g/m²","560300","Nonwovens"
"560394","560394 -- (1996-) -- Weighing more than 150 g/m²","560300","Nonwovens"
"560410","560410 --  - Rubber thread and cord, textile covered","560410","Rubber thread and cord, textile covered"
"560420","560420 -- (-2006) - High tenacity yarn of polyesters, of nylon or other polyamides or of viscose rayon, impregnated or coated","560420","High tenacity yarn of polyesters, of nylon... ,"
"560490","560490 --  - Other","560490","Textile yarn and strip, etc, impregnated or coa"
"560500","560500 --  Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal","560500","Metallized yarn, being textile yarn, or strip,"
"560600","560600 --  Gimped yarn, and strip and the like of heading 5404 or 5405, gimped (other than those of heading 5605 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn","560600","Gimped yarn and strip; chenille yarn; loop wale"
"560710","560710 -- (-2006) - Of jute or other textile bast fibres of heading 53.03","560710","Twine, cordage, ropes and cables, of jute or ot"
"560721","560721 --  -- Binder or baler twine","560721","Binder or baler twine of sisal, etc, of the gen"
"560729","560729 --  -- Other","560729","Twine, cordage, ropes and cables, of sisal, etc"
"560730","560730 -- (-2001) - Of abaca (Manila hemp or Musa textilis Nee) or other hard (leaf) fibres","560730","Twine, cordage, ropes and cables, of abaca or o"
"560741","560741 --  -- Binder or baler twine","560741","Binder or baler twine of polyethylene or polypr"
"560749","560749 --  -- Other","560749","Twine, cordage, ropes and cables, of polyethyle"
"560750","560750 --  - Of other synthetic fibres","560750","Twine, cordage, ropes and cables, of synthetic"
"560790","560790 --  - Other","560790","Twine, cordage, ropes and cables, nes"
"560811","560811 --  -- Made-up fishing nets","560811","Made up fishing nets of man-made textile materi"
"560819","560819 --  -- Other","560819","Knotted netting of man-made textile materials ("
"560890","560890 --  - Other","560890","Knotted netting of twine, cordage or rope of te"
"560900","560900 --  Articles of yarn, strip or the like of heading 5404 or 5405, twine, cordage, rope or cables, not elsewhere specified or included","560900","Articles of yarn, strip, etc, twine, cordage, r"
"570110","570110 --  - Of wool or fine animal hair","570110","Carpets and other textile floor coverings, of w"
"570190","570190 --  - Of other textile materials","570190","Carpets and other textile floor coverings, of o"
"570210","570210 --  - ‘Kelem’, ‘Schumacks’, ‘Karamanie’ and similar hand-woven rugs","570210","Kelem, Schumacks, Karamanie and other similar h"
"570220","570220 --  - Floor coverings of coconut fibres (coir)","570220","Floor coverings of coconut fibres (coir)"
"570231","570231 --  -- Of wool or fine animal hair","570231","Pile floor coverings of wool..., woven, not mad"
"570232","570232 --  -- Of man-made textile materials","570232","Pile floor coverings of man-made textiles, wove"
"570239","570239 --  -- Of other textile materials","570239","Pile floor coveringsof other textiles, woven, n"
"570241","570241 --  -- Of wool or fine animal hair","570241","Pile floor coverings of wool..., woven, made up"
"570242","570242 --  -- Of man-made textile materials","570242","Pile floor coverings of man-made textiles, wove"
"570249","570249 --  -- Of other textile materials","570249","Pile floor coverings of other textiles, woven,"
"570250","570250 -- (2007-) - Other, not of pile construction, not made up","570259","Non-pile floor coverings of other textiles, wov"
"570251","570251 -- (-2006) -- Of wool or fine animal hair","570251","Non-pile floor coverings of wool...woven, not m"
"570252","570252 -- (-2006) -- Of man-made textile materials","570252","Non-pile floor coverings of man-made textiles,"
"570259","570259 -- (-2006) -- Of other textile materials","570259","Non-pile floor coverings of other textiles, wov"
"570291","570291 --  -- Of wool or fine animal hair","570291","Non-pile floor coverings of wool..., woven, mad"
"570292","570292 --  -- Of man-made textile materials","570292","Non-pile floor coverings of man-made textiles,"
"570299","570299 --  -- Of other textile materials","570299","Non-pile floor coverings of textile materials,"
"570310","570310 --  - Of wool or fine animal hair","570310","Tufted floor coverings of wool or of fine anima"
"570320","570320 --  - Of nylon or other polyamides","570320","Tufted floor coverings of nylon or other polyam"
"570321","570321 -- (2022) -- Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up","570320","Tufted floor coverings of nylon or other polyam"
"570329","570329 -- (2022) -- Carpets; tufted, of nylon or other polyamides, whether or not made up","570320","Tufted floor coverings of nylon or other polyam"
"570330","570330 --  - Of other man-made textile materials","570330","Tufted floor coverings of man-made textile mate"
"570331","570331 -- (2022) -- Carpets and other textile floor coverings; tufted, of other man-made textile materials (other than polyamides), whether or not made up","570330","Tufted floor coverings of man-made textile mate"
"570339","570339 -- (2022) -- Carpets; tufted, of man-made textile materials (other than polyamides), whether of not made up","570330","Tufted floor coverings of man-made textile mate"
"570390","570390 --  - Of other textile materials","570390","Tufted floor coverings of other textiles, nes"
"570410","570410 --  - Tiles, having a maximum surface area of 0,3 m²","570410","Carpet tiles =<0.3m2, of felt, not tufted or fl"
"570490","570490 --  - Other","570490","Floor coverings of felt, nes, not tufted or flo"
"570500","570500 --  Other carpets and other textile floor coverings, whether or not made up","570500","Other carpets and other textile floor coveings,"
"580110","580110 --  - Of wool or fine animal hair","580110","Woven pile fabrics and chenille fabrics of wool"
"580121","580121 --  -- Uncut weft pile fabrics","580121","Uncut weft pile fabrics of cotton"
"580122","580122 --  -- Cut corduroy","580122","Cut corduroy of cotton"
"580123","580123 --  -- Other weft pile fabrics","580123","Weft pile fabrics of cotton, nes"
"580124","580124 -- (-2011) -- Warp pile fabrics, épinglé (uncut)","580124","Warp pile fabrics, epingle (uncut), of cotton"
"580125","580125 -- (-2011) -- Warp pile fabrics, cut","580125","Warp pile fabrics, cut, of cotton"
"580126","580126 --  -- Chenille fabrics","580126","Chenille fabrics, of cotton"
"580127","580127 -- (2012-) -- Warp pile fabrics","580125","Warp pile fabrics, cut, of cotton"
"580131","580131 --  -- Uncut weft pile fabrics","580131","Uncut weft pile fabrics of man-made fibres, nes"
"580132","580132 --  -- Cut corduroy","580132","Cut corduroy of man-made fibres, nes"
"580133","580133 --  -- Other weft pile fabrics","580133","Weft pile fabrics of man-made fibres, nes"
"580134","580134 -- (-2011) -- Warp pile fabrics, épinglé (uncut)","580134","Warp pile fabrics, epingle (uncut), of man-made"
"580135","580135 -- (-2011) -- Warp pile fabrics, cut","580135","Warp pile fabrics, cut, of man-made fibres, nes"
"580136","580136 --  -- Chenille fabrics","580136","Chenille fabrics of man-made fibres, nes"
"580137","580137 -- (2012-) -- Warp pile fabrics","580135","Warp pile fabrics, cut, of man-made fibres, nes"
"580190","580190 --  - Of other textile materials","580190","Woven pile and chenille fabrics of other textil"
"580210","580210 -- (2022) -- Fabrics; terry towelling and similar woven terry fabrics, of cotton, whether bleached or unbleached, excluding narrow fabrics of heading no. 5806","580219","Terry towelling and similar woven terry fabrics"
"580211","580211 --  -- Unbleached","580211","Unbleached terry towelling and similar woven te"
"580219","580219 --  -- Other","580219","Terry towelling and similar woven terry fabrics"
"580220","580220 --  - Terry towelling and similar woven terry fabrics, of other textile materials","580220","Terry towelling and similar woven terry fabrics"
"580230","580230 --  - Tufted textile fabrics","580230","Tufted textile fabrics"
"580300","580300 -- (2007-) Gauze, other than narrow fabrics of heading 5806","580390","Gauze of other textiles (excl. narrow fabrics)"
"580310","580310 -- (-2006) - Of cotton","580310","Cotton gauze (excl. narrow fabrics)"
"580390","580390 -- (-2006) - Of other textile materials","580390","Gauze of other textiles (excl. narrow fabrics)"
"580410","580410 --  - Tulles and other net fabrics","580410","Tulles and other net fabrics"
"580421","580421 --  -- Of man-made fibres","580421","Lace of man-made fibres in piece, in strips or"
"580429","580429 --  -- Of other textile materials","580429","Lace of other textiles in piece, in strips or i"
"580430","580430 --  - Handmade lace","580430","Hand-made lace in pieces, in strips or in motif"
"580500","580500 --  Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries (for example, petit point, cross stitch), whether or not made up","580500","Hand-woven tapestries of the type Gobelins, Fla"
"580610","580610 --  - Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics","580610","Narrow woven pile fabrics and chenille fabrics"
"580620","580620 --  - Other woven fabrics, containing by weight 5 % or more of elastomeric yarn or rubber thread","580620","Narrow woven fabrics, with >=5% elastomeric yar"
"580631","580631 --  -- Of cotton","580631","Narrow woven fabrics of cotton, nes"
"580632","580632 --  -- Of man-made fibres","580632","Narrow woven fabrics of man-made fibres, nes"
"580639","580639 --  -- Of other textile materials","580639","Narrow woven fabrics of other textiles, nes"
"580640","580640 --  - Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)","580640","Fabrics with warp without weft assembled by an"
"580710","580710 --  - Woven","580710","Labels, badges... of textiles, woven, in piece."
"580790","580790 --  - Other","580790","Labels, badges... of textiles, unwoven, in piec"
"580810","580810 --  - Braids, in the piece","580810","Braids, in the piece"
"580890","580890 --  - Other","580890","Ornamental trimmings in the piece; tassels, pom"
"580900","580900 --  Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included","580900","Woven fabrics of metal thread and woven fabrics"
"581010","581010 --  - Embroidery without visible ground","581010","Embroidery without visible ground"
"581091","581091 --  -- Of cotton","581091","Cotton embroidery, in the piece, in strips or i"
"581092","581092 --  -- Of man-made fibres","581092","Embroidery of man-made fibres, in the piece, in"
"581099","581099 --  -- Of other textile materials","581099","Embroidery of other textiles, in the piece, in"
"581100","581100 --  Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading 5810","581100","Quilted textile products in the piece (excl. em"
"590110","590110 --  - Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like","590110","Textile fabrics coated with gum or amylaceous s"
"590190","590190 --  - Other","590190","Tracing cloth; prepared painting canvas; buckra"
"590210","590210 --  - Of nylon or other polyamides","590210","Tyre cord fabric of high tenacity yarn of nylon"
"590220","590220 --  - Of polyesters","590220","Tyre cord fabric of high tenacity yarn of polye"
"590290","590290 --  - Other","590290","Tyre cord fabric of high tenacity yarn of visco"
"590310","590310 --  - With poly(vinyl chloride)","590310","Textile fabrics impregnated... with polyvinyl c"
"590320","590320 --  - With polyurethane","590320","Textile fabrics impregnated... with polyurethan"
"590390","590390 --  - Other","590390","Textile fabrics impregnated... with plastics, n"
"590410","590410 --  - Linoleum","590410","Linoleum"
"590490","590490 -- (2002-) - Other","590492","Floor coverings with coating... on a textile ba"
"590491","590491 -- (-2001) -- With a base consisting of needleloom felt or nonwovens","590491","Floor coverings with coating... on a felt backi"
"590492","590492 -- (-2001) -- With other textile base","590492","Floor coverings with coating... on a textile ba"
"590500","590500 --  Textile wall coverings","590500","Textile wall coverings"
"590610","590610 --  - Adhesive tape of a width not exceeding 20 cm","590610","Adhesive tape of a width =<20cm"
"590691","590691 --  -- Knitted or crocheted","590691","Knitted or crocheted rubberized textile fabrics"
"590699","590699 --  -- Other","590699","Rubberized textile fabrics, nes"
"590700","590700 --  Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio backcloths or the like","590700","Textile fabrics otherwise impregnated... ; pain"
"590800","590800 --  Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas-mantle fabric therefor, whether or not impregnated","590800","Textile wicks for lamps...; incandescent gas ma"
"590900","590900 --  Textile hosepiping and similar textile tubing, with or without lining, armour or accessories of other materials","590900","Textile... tubing, with or without lining, etc,"
"591000","591000 --  Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material","591000","Transmission or conveyor belts or belting, of t"
"591110","591110 --  - Textile fabrics, felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of ","591110","Textile fabrics...,coated,covered...with rubber"
"591120","591120 --  - Bolting cloth, whether or not made up","591120","Bolting cloth"
"591131","591131 --  -- Weighing less than 650 g/m²","591131","Textile fabrics and felts, for paper-making mac"
"591132","591132 --  -- Weighing 650 g/m² or more","591132","Textile fabrics and felts, for paper-making mac"
"591140","591140 --  - Straining cloth of a kind used in oil-presses or the like, including that of human hair","591140","Straining cloth of a kind used in oil presses,"
"591190","591190 --  - Other","591190","Textile articles for technical uses, nes, speci"
"600110","600110 --  - ‘Long pile’ fabrics","600110","Long pile fabrics, knitted or crocheted"
"600121","600121 --  -- Of cotton","600121","Looped pile fabrics of cotton, knitted or croch"
"600122","600122 --  -- Of man-made fibres","600122","Looped pile fabrics of man-made fibres, knitted"
"600129","600129 --  -- Of other textile materials","600129","Looped pile fabrics of textile materials, knitt"
"600191","600191 --  -- Of cotton","600191","Pile fabrics of cotton, nes, knitted or crochet"
"600192","600192 --  -- Of man-made fibres","600192","Pile fabrics of man-made fibres, nes, knitted o"
"600199","600199 --  -- Of other textile materials","600199","Pile fabrics of textile materials, nes, knitted"
"600210","600210 -- (-2001) - Of a width not exceeding 30 cm, containing by weight 5 % or more of elastomeric yarn or rubber thread","600210","Knitted or crocheted fabrics, =<30cm wide, >=5%"
"600220","600220 -- (-2001) - Other, of a width not exceeding 30 cm","600220","Knitted or crocheted fabrics, =<30cm wide, non-"
"600230","600230 -- (-2001) - Of a width exceeding 30 cm, containing by weight 5 % or more of elastomeric yarn or rubber thread","600230","Knitted or crocheted fabrics, >30cm wide, >=5%"
"600240","600240 -- (2002-) - Containing by weight 5 % or more of elastomeric yarn, but not containing rubber thread","600210","Knitted or crocheted fabrics, =<30cm wide, >=5%"
"600241","600241 -- (-2001) -- Of wool or fine animal hair","600241","Fabrics, warp knit, of wool or fine animal hair"
"600242","600242 -- (-2001) -- Of cotton","600242","Fabrics, warp knit, of cotton"
"600243","600243 -- (-2001) -- Of man-made fibres","600243","Fabrics, warp knit, of man-made fibres"
"600249","600249 -- (-2001) -- Other","600249","Fabrics, warp knit, nes"
"600290","600290 -- (2002-) - Other","600210","Knitted or crocheted fabrics, =<30cm wide, >=5%"
"600291","600291 -- (-2001) -- Of wool or fine animal hair","600291","Weft knits and crocheted fabrics of wool..."
"600292","600292 -- (-2001) -- Of cotton","600292","Weft knits or crocheted fabrics of cotton"
"600293","600293 -- (-2001) -- Of man-made fibres","600293","Weft knits or crocheted fabrics of man-made fib"
"600299","600299 -- (-2001) -- Other","600299","Weft knits or crocheted fabrics, nes"
"600310","600310 -- (2002-) - Of wool or fine animal hair","600220","Knitted or crocheted fabrics, =<30cm wide, non-"
"600320","600320 -- (2002-) - Of cotton","600220","Knitted or crocheted fabrics, =<30cm wide, non-"
"600330","600330 -- (2002-) - Of synthetic fibres","600220","Knitted or crocheted fabrics, =<30cm wide, non-"
"600340","600340 -- (2002-) - Of artificial fibres","600220","Knitted or crocheted fabrics, =<30cm wide, non-"
"600390","600390 -- (2002-) - Other","600220","Knitted or crocheted fabrics, =<30cm wide, non-"
"600410","600410 -- (2002-) - Containing by weight 5 % or more of elastomeric yarn, but not containing rubber thread","600230","Knitted or crocheted fabrics, >30cm wide, >=5%"
"600490","600490 -- (2002-) - Other","600230","Knitted or crocheted fabrics, >30cm wide, >=5%"
"600510","600510 -- (2002-2006) - Of wool or fine animal hair","600241","Fabrics, warp knit, of wool or fine animal hair"
"600521","600521 -- (2002-) -- Unbleached or bleached","600242","Fabrics, warp knit, of cotton"
"600522","600522 -- (2002-) -- Dyed","600242","Fabrics, warp knit, of cotton"
"600523","600523 -- (2002-) -- Of yarns of different colours","600242","Fabrics, warp knit, of cotton"
"600524","600524 -- (2002-) -- Printed","600242","Fabrics, warp knit, of cotton"
"600531","600531 -- (2002-2016) -- Unbleached or bleached","600243","Fabrics, warp knit, of man-made fibres"
"600532","600532 -- (2002-2016) -- Dyed","600243","Fabrics, warp knit, of man-made fibres"
"600533","600533 -- (2002-2016) -- Of yarns of different colours","600243","Fabrics, warp knit, of man-made fibres"
"600534","600534 -- (2002-2016) -- Printed","600243","Fabrics, warp knit, of man-made fibres"
"600541","600541 -- (2002-) -- Unbleached or bleached","600243","Fabrics, warp knit, of man-made fibres"
"600542","600542 -- (2002-) -- Dyed","600243","Fabrics, warp knit, of man-made fibres"
"600543","600543 -- (2002-) -- Of yarns of different colours","600243","Fabrics, warp knit, of man-made fibres"
"600544","600544 -- (2002-) -- Printed","600243","Fabrics, warp knit, of man-made fibres"
"600590","600590 -- (2002-) - Other","600249","Fabrics, warp knit, nes"
"600610","600610 -- (2002-) - Of wool or fine animal hair","600291","Weft knits and crocheted fabrics of wool..."
"600621","600621 -- (2002-) -- Unbleached or bleached","600292","Weft knits or crocheted fabrics of cotton"
"600622","600622 -- (2002-) -- Dyed","600292","Weft knits or crocheted fabrics of cotton"
"600623","600623 -- (2002-) -- Of yarns of different colours","600292","Weft knits or crocheted fabrics of cotton"
"600624","600624 -- (2002-) -- Printed","600292","Weft knits or crocheted fabrics of cotton"
"600631","600631 -- (2002-) -- Unbleached or bleached","600293","Weft knits or crocheted fabrics of man-made fib"
"600632","600632 -- (2002-) -- Dyed","600293","Weft knits or crocheted fabrics of man-made fib"
"600633","600633 -- (2002-) -- Of yarns of different colours","600293","Weft knits or crocheted fabrics of man-made fib"
"600634","600634 -- (2002-) -- Printed","600293","Weft knits or crocheted fabrics of man-made fib"
"600641","600641 -- (2002-) -- Unbleached or bleached","600293","Weft knits or crocheted fabrics of man-made fib"
"600642","600642 -- (2002-) -- Dyed","600293","Weft knits or crocheted fabrics of man-made fib"
"600643","600643 -- (2002-) -- Of yarns of different colours","600293","Weft knits or crocheted fabrics of man-made fib"
"600644","600644 -- (2002-) -- Printed","600293","Weft knits or crocheted fabrics of man-made fib"
"600690","600690 -- (2002-) - Other","600299","Weft knits or crocheted fabrics, nes"
"610110","610110 -- (-2006) - Of wool or fine animal hair","610110","Men's or boys' coats, etc, of wool..., knitted"
"610120","610120 --  - Of cotton","610120","Men's or boys' coats, etc, of cotton, knitted o"
"610130","610130 --  - Of man-made fibres","610130","Men's or boys' coats, etc, of man-made fibres,"
"610190","610190 --  - Of other textile materials","610190","Men's or boys' coats, etc, of other textiles, k"
"610210","610210 --  - Of wool or fine animal hair","610210","Woman's or girls' coats, etc, of wool..., knitt"
"610220","610220 --  - Of cotton","610220","Woman's or girls' coats, etc, of cotton, knitte"
"610230","610230 --  - Of man-made fibres","610230","Woman's or girls' coats, etc, of man-made fibre"
"610290","610290 --  - Of other textile materials","610290","Woman's or girls' coats, etc, of other textiles"
"610310","610310 -- (2007-) - Suits","610319","Men's or boys' suits of other textiles, nes, kn"
"610311","610311 -- (-2006) -- Of wool or fine animal hair","610311","Men's or boys' suits of wool or fine animal hai"
"610312","610312 -- (-2006) -- Of synthetic fibres","610312","Men's or boys' suits of synthetic fibres, knitt"
"610319","610319 -- (-2006) -- Of other textile materials","610319","Men's or boys' suits of other textiles, nes, kn"
"610321","610321 -- (-2006) -- Of wool or fine animal hair","610321","Men's or boys' ensembles of wool or fine hair,"
"610322","610322 --  -- Of cotton","610322","Men's or boys' ensembles of cotton, knitted or"
"610323","610323 --  -- Of synthetic fibres","610323","Men's or boys' ensembles of synthetic fibres, k"
"610329","610329 --  -- Of other textile materials","610329","Men's or boys' ensembles of other textiles, nes"
"610331","610331 --  -- Of wool or fine animal hair","610331","Men's or boys' jackets and blazers of wool...,"
"610332","610332 --  -- Of cotton","610332","Men's or boys' jackets and blazers of cotton, k"
"610333","610333 --  -- Of synthetic fibres","610333","Men's or boys' jackets... of synthetic fibres,"
"610339","610339 --  -- Of other textile materials","610339","Men's or boys' jackets... of other textiles, ne"
"610341","610341 --  -- Of wool or fine animal hair","610341","Men's or boys' trousers, etc, of wool..., knitt"
"610342","610342 --  -- Of cotton","610342","Men's or boys' trousers, etc, of cotton, knitte"
"610343","610343 --  -- Of synthetic fibres","610343","Men's or boys' trousers, etc, of synthetic fibr"
"610349","610349 --  -- Of other textile materials","610349","Men's or boys' trousers, etc, of other textiles"
"610411","610411 -- (-2006) -- Of wool or fine animal hair","610411","Women's or girls' suits of wool or fine hair, k"
"610412","610412 -- (-2006) -- Of cotton","610412","Women's or girls' suits of cotton, knitted or c"
"610413","610413 --  -- Of synthetic fibres","610413","Women's or girls' suits of synthetic fibres, kn"
"610419","610419 --  -- Of other textile materials","610419","Women's or girls' suits of other textiles, nes,"
"610421","610421 -- (-2006) -- Of wool or fine animal hair","610421","Women's or girls' ensembles, of wool..., knitte"
"610422","610422 --  -- Of cotton","610422","Women's or girls' ensembles, of cotton, knitted"
"610423","610423 --  -- Of synthetic fibres","610423","Women's or girls' ensembles, of synthetic fibre"
"610429","610429 --  -- Of other textile materials","610429","Women's or girls' ensembles, of other textiles,"
"610431","610431 --  -- Of wool or fine animal hair","610431","Women's or girls' jackets, of wool..., knitted"
"610432","610432 --  -- Of cotton","610432","Women's or girls' jackets, of cotton, knitted o"
"610433","610433 --  -- Of synthetic fibres","610433","Women's or girls' jackets, of synthetic fibres,"
"610439","610439 --  -- Of other textile materials","610439","Woman's or girls' jackets, of other textiles, k"
"610441","610441 --  -- Of wool or fine animal hair","610441","Dresses of wool or fine animal hair, knitted or"
"610442","610442 --  -- Of cotton","610442","Dresses of cotton, knitted or crocheted"
